t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05,C06
164,2025-06-14,0.5387241264176976,0.9116211007837565,0.6288784365807297,0.7196977308786492,0.4799589757498394,,5.056716040540059,7.09895490720522,4.173784837380648,5.3108985097851145,
165,2025-06-15,0.6440140502703332,0.7459893952406966,,0.7606694428499029,0.39411604900185176,7.552986712976206,,7.449753965506342,3.806879988830465,5.644248469428506,
166,2025-06-16,0.8762670454038198,0.681109470076968,,0.8012185942321096,0.47683146917582264,,5.357190061696745,7.261366370194754,,4.4571802932298485,3.9441806369968107
167,2025-06-17,0.8967292126064853,0.6740115673998197,,0.896394252069282,0.46749038485608513,,,7.306826724311152,4.451332124961133,5.435349743499563,3.907604777404696
168,2025-06-18,0.5969943385965293,0.506606147249403,,0.7774752713680209,0.5475047112321504,6.836300598536006,5.201621671096494,6.16753475730375,3.3650270277375136,,3.974128776351715
169,2025-06-19,0.5843284323401529,0.48200887857169195,,0.6571627018699874,,6.881245219236232,4.919668084448776,5.125208517584888,4.018137034660219,5.659109693569467,3.8289847452522063
170,2025-06-20,0.7418183612228909,0.4791402269348158,,0.6267691863213148,0.3191417635280596,7.427671155730169,4.456968786937273,,4.314427889602666,4.43103644744255,2.5653729900313924
171,2025-06-21,0.6613486485345588,0.573239481882558,,0.6693114937941298,0.31458220807480647,7.3707857972531805,3.186406208006805,4.432464473589332,4.39784913196125,2.969888132895338,
172,2025-06-22,0.7206989339563237,0.8135503814953267,,0.8325110844971454,0.376073513035711,6.6520229877341945,,4.047962721368358,4.545548555733978,2.1342104576189134,3.499969837489568
173,2025-06-23,0.473313159974376,0.9109535938486846,0.6036475378620256,0.791262525439796,0.3700839401117411,6.639038548437105,,4.240083738957116,4.4546311397143015,,3.3961019990895465
174,2025-06-24,0.40653757198556223,0.8600575853258119,0.5112872987415849,0.8005078504111043,0.5680953444059892,6.838674719104609,,4.686969575605818,3.8541765543510387,3.2757399810096555,2.6262724045036494
175,2025-06-25,0.28094652204960613,0.5608612274726453,0.32506468449860815,0.6461198111857849,0.2789445275577853,7.162781618320409,,4.327052208236422,3.675208127175525,2.9409721561766453,2.292140186183203
176,2025-06-26,0.37673002936945643,0.5604832677928036,0.33920601284956853,0.7247482651005945,0.3143981952744316,,1.657693019894233,2.706660404420483,1.8043855848742296,3.4376807982492146,1.4939616686261856
177,2025-06-27,0.3794763151704066,0.4761987842596817,,0.6555521452352409,0.271457240971796,,,3.51594583215118,1.4138936591148306,2.7872774773697873,0.7050914669148888
178,2025-06-28,0.2881717589661224,0.44530583550637126,0.4694973380198431,0.6813535374000694,0.25658115586299324,7.079231801380486,2.028059997804286,3.3848491546875072,1.4557151701696576,3.199738100980838,1.376760393360567
179,2025-06-29,0.23714408109395002,0.601083245668119,0.20785754771176312,0.7769979262559351,0.2729498089339174,,1.441579816710081,3.934881735227445,1.7780711978919768,2.969411626749348,1.697789299900433
