t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05,C06
159,2025-06-09,,,0.1907950003714649,0.4608072315417808,0.6981575220057058,6.024541051697174,5.366116808186674,,7.3818100076939785,6.281596483594585,
160,2025-06-10,0.0,0.7325527602803975,0.36812353184182156,0.41305024150430797,0.5544496665563736,7.441141927244129,5.671900328528546,,6.82076870047565,,
161,2025-06-11,0.0,0.6855905848256443,0.14717955146212203,0.4066628842747694,0.6582073639631902,7.790396273748381,5.036224058421293,3.6089798163352573,7.166956230503309,,
162,2025-06-12,0.0,0.6937680555881152,0.22494901197572714,,0.6901156595610771,,,,6.171179136317585,5.570482754694061,
163,2025-06-13,0.0,0.7944923854059008,0.27773847723837786,,0.4981281588503744,8.018393712116652,3.8239469065479432,3.3223177604030703,6.512839714294753,,
164,2025-06-14,0.0,0.5129757835191309,0.2719677102413412,,0.5878915631255821,6.481150675195613,4.187489594652761,4.075283362939245,6.136261713312157,,2.995345452278096
165,2025-06-15,0.0,0.5530669581156562,0.3786973468379964,,0.4601546028830822,5.227081671365413,,,4.928517435860661,3.8724904561846687,2.6062056019958098
166,2025-06-16,0.0,0.5990955750103616,0.29775227264100923,,0.5407499422657589,6.545542817200927,,4.028480291622486,5.505621256649219,3.471845499793699,
167,2025-06-17,0.0,0.46391483496179753,0.08764253496462898,,0.5215324135895869,,,3.861858334082264,4.771773668801668,4.817454093826574,4.617333500554217
168,2025-06-18,0.0,0.5426475675012579,0.0,,0.4957082297448145,,,,4.154938870681887,5.220691123267066,
169,2025-06-19,0.0,0.49626593816497394,0.033679368558693815,,0.6229698774696281,,,4.832702873813806,,4.677693731325463,
170,2025-06-20,0.0,0.43276711329608764,0.0,,0.566942000048686,,,3.5649554954940617,3.9865072161668307,,
171,2025-06-21,0.0350948979619827,0.39922945311112307,0.0,,0.6656431293473957,,,2.9255122189879055,3.429209155906924,5.27016555233082,
172,2025-06-22,0.05521536377737791,0.4459146091648669,0.0,,0.7604744577108747,,,4.1168786038891145,4.4740204666166665,4.442412371481974,4.065823987980693
173,2025-06-23,0.10289326437108598,0.5798702304739207,0.0,0.5981178256994367,0.6597073776981698,,,4.082968625993386,4.3252480707295735,4.074187130605133,3.8043656136105835
174,2025-06-24,0.24828531097827933,,0.0,0.47976994184706667,0.7408017973680153,,,4.189580671049469,4.627326687360476,4.971923207802702,4.222557968731396
175,2025-06-25,0.439456620317937,0.8367241305015422,0.0,0.6180899532309132,,5.006951807660211,3.5467398204412044,,3.341587276324801,,4.666375002343052
176,2025-06-26,0.5227151107718321,,,0.7798814975534398,,4.580909448004689,,,1.8119335830283803,3.563086096802282,
177,2025-06-27,0.513320492130372,0.5222754006950224,0.08155575316135659,0.6309457530786314,0.6453952892718564,3.7814039749513317,2.9773295285737813,3.9981511575603785,2.1143166584768385,4.178574110266582,2.6533862443218528
178,2025-06-28,0.547862739044011,0.6402201581476326,0.40711669640100046,0.6314049569264214,0.6822210262492324,,2.6331831877308924,,2.0658260899866967,3.8631891039285597,
179,2025-06-29,0.46340592401135283,0.4674614693376653,0.5614912841056257,0.6330710221776896,0.7084384351653064,3.9901755277240056,,3.253554282384535,1.295198042769961,2.7803684431993236,3.609253424472699
