t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05,C06
158,2025-06-08,0.0,0.3842102195153148,0.5390282811547803,,0.0,3.6693680105294164,,3.96806386747084,3.6550519831862074,3.054690176566033,
159,2025-06-09,0.10248313282683973,0.2974420724113244,0.4200144162429286,0.6638998030126564,0.15270473443796057,4.7514483879863425,,,3.6904320328623306,3.593888503312149,4.515224602117523
160,2025-06-10,,0.1521542876693736,0.4346478974245337,0.772435551683148,0.14715024118082648,5.463249877486059,,4.399236794592991,3.458910907243407,3.2340716530751585,4.452165866301663
161,2025-06-11,0.0,0.05548701661511252,0.49380370808291196,0.6041192459347147,0.10589847797175743,5.994829841223433,,3.8021981820263444,,,5.114835058776493
162,2025-06-12,0.0,0.09894853940323212,0.5005362199182474,0.6964316140050618,,,,,,4.838830919523961,5.248911874916334
163,2025-06-13,0.0,0.2256603259838304,0.37483993402315074,1.0,0.1697734042021364,,,5.6965254631199755,4.81155782518326,5.904979910889846,5.267076104956014
164,2025-06-14,,0.26572650121973423,0.487557068145106,0.9379450903283093,,,,5.611586917605968,5.105452481200564,5.401508006898434,4.819922213115736
165,2025-06-15,0.31147471964233275,0.12258071010666238,0.5938461958577832,0.8278835683338411,0.6066108043194984,,,,5.090712373906858,5.9882623848533845,
166,2025-06-16,0.12066570092223675,0.0035296563199699316,,0.8159009511065115,0.7624400749176543,6.150407233972188,,,6.466413571185397,6.973705484981871,
167,2025-06-17,0.12331206954895943,0.19103343658514427,0.9814566821644594,0.6784453201349496,0.6412593615346412,,5.576390569153222,,7.537414260234975,6.75722192253386,
168,2025-06-18,0.0,0.35642873182505286,0.9067730190870735,0.4812301999879941,0.8663998932785817,9.544587719748291,5.863154559739576,6.5825505879440875,8.114889021063727,6.653669947801783,
169,2025-06-19,0.07236575771951834,0.42885223438158954,,0.7345633701635519,0.9520358840379318,,,7.944008459478584,6.656880122576416,,
170,2025-06-20,0.2712049455402934,0.5053456367132653,0.7300823499634465,0.8680507265167514,0.8955777041960477,,5.56533356565436,8.03739704344897,6.582488138739986,6.94262132690871,
171,2025-06-21,,0.707589057821546,0.5858860565882688,0.987438453058367,,8.081531968871827,5.89230231230118,7.9135143990122065,5.721302882963478,,3.354455105514492
172,2025-06-22,0.45770692945707214,0.6128196727072174,,0.859844720483297,0.8620758066184573,7.132412991588801,6.529629665063001,7.537239222818712,5.677065915172991,5.603924779923479,2.61989007451358
173,2025-06-23,0.4196840191356758,0.6089971658765052,0.6296738328966963,0.6998900673322194,0.7296746039738714,,,,6.009021612607983,,
174,2025-06-24,0.061915208450810943,0.6417041064087877,0.6010065631990914,0.4425431399469816,0.6815255250890152,6.258168504038785,8.113111716274098,,,7.136228608578518,
175,2025-06-25,0.058608610700990625,0.41663092946494806,,0.5831464410020453,0.6501030350950439,6.646621314098272,7.547710798589076,,6.178357520077885,6.736739871976826,
176,2025-06-26,0.016649588148441793,0.13504392447873154,0.5360798875459569,0.6713809670614086,0.5180020080312117,,9.138023151756808,6.453274572293898,4.675735122050413,,
177,2025-06-27,0.12951066989865068,0.30500359909991226,0.7202898887286643,0.7879425757283922,0.5758795876088125,,8.19832075763415,5.954476727598085,5.024267132785319,7.402737919430737,4.452062584912231
178,2025-06-28,0.09600711232205829,0.38606103817649473,,0.8818291059271668,0.4228419728170391,,8.461500131774017,6.017943223209179,4.276373931706393,7.630835446165822,3.802310128812911
179,2025-06-29,0.3110265994690019,0.7376507073087402,,0.8838740653121602,,,,,3.2694041491679546,6.557967060096505,3.788935597496838
